,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
141,Tomas Jonsson,1983-84,NYI,D,72,11,36,47,12,54,0.65,2,17,0,2,1,0,122,9.0,,--,--
142,Ilkka Sinisalo,1983-84,PHI,R,73,29,17,46,22,29,0.63,2,2,3,5,5,1,164,17.7,,--,--
143,Butch Goring,1983-84,NYI,C,71,22,24,46,6,8,0.65,0,3,5,5,3,0,88,25.0,,--,--
144,Mark Napier,1983-84,"MTL, MNS",R,63,16,30,46,2,17,0.73,0,8,0,0,2,0,94,17.0,,--,--
145,Guy Chouinard,1983-84,STL,C,64,12,34,46,-15,10,0.72,4,20,0,0,2,0,117,10.3,,--,--
146,Kevin Lowe,1983-84,EDM,D,80,4,42,46,38,59,0.57,1,8,0,3,1,0,82,4.9,,--,--
147,Mike Krushelnyski,1983-84,BOS,C,66,25,20,45,9,55,0.68,3,6,2,3,1,0,152,16.4,,--,--
148,Rick Kehoe,1983-84,PIT,R,57,18,27,45,-18,8,0.79,7,19,0,0,3,0,156,11.5,,--,--
149,Lindy Ruff,1983-84,BUF,L,58,14,31,45,15,101,0.78,3,7,0,0,4,0,126,11.1,,--,--
150,Scott Stevens,1983-84,WSH,D,78,13,32,45,25,201,0.58,7,20,0,0,2,0,155,8.4,,--,--
151,Al MacInnis,1983-84,CGY,D,51,11,34,45,-1,42,0.88,7,29,0,0,2,0,160,6.9,,--,--
152,Blaine Stoughton,1983-84,"HFD, NYR",L,68,28,16,44,-24,8,0.65,8,14,0,0,3,1,130,21.5,,--,--
153,Peter Sundstrom,1983-84,NYR,L,77,22,22,44,5,24,0.57,0,2,2,2,4,1,148,14.9,,--,--
154,Gilles Hamel,1983-84,BUF,L,75,21,23,44,3,37,0.59,4,10,2,2,1,0,135,15.6,,--,--
155,Andre Savard,1983-84,QUE,C,60,20,24,44,17,38,0.73,0,1,2,3,2,0,100,20.0,,--,--
156,Gary Lupul,1983-84,VAN,C,69,17,27,44,-16,51,0.64,6,14,0,0,2,0,128,13.3,,--,--
157,Bobby Nystrom,1983-84,NYI,R,74,15,29,44,8,80,0.59,1,5,0,0,1,0,132,11.4,,--,--
158,Thomas Eriksson,1983-84,PHI,D,68,11,33,44,29,37,0.65,2,14,0,0,1,0,108,10.2,,--,--
159,Joe Cirella,1983-84,NJD,D,79,11,33,44,-43,137,0.56,6,22,0,2,0,0,158,7.0,,--,--
160,Craig MacTavish,1983-84,BOS,C,70,20,23,43,9,35,0.61,7,7,0,0,4,0,135,14.8,,--,--
161,Alain Cote,1983-84,QUE,L,77,19,24,43,21,41,0.56,0,0,1,3,1,0,116,16.4,,--,--
162,John Chabot,1983-84,MTL,C,56,18,25,43,-1,13,0.77,4,8,1,2,2,0,69,26.1,,--,--
163,Bo Berglund,1983-84,QUE,L,75,16,27,43,6,20,0.57,1,10,0,0,1,0,83,19.3,,--,--
164,Paul Cyr,1983-84,BUF,L,71,16,27,43,-3,52,0.61,5,16,0,0,1,0,142,11.3,,--,--
165,Larry Robinson,1983-84,MTL,D,74,9,34,43,3,39,0.58,4,19,0,1,1,0,141,6.4,,--,--
166,Borje Salming,1983-84,TOR,D,68,5,38,43,-32,92,0.63,2,19,1,1,0,0,160,3.1,,--,--
167,Wayne Babych,1983-84,STL,R,70,13,29,42,2,52,0.60,3,7,0,0,0,0,115,11.3,,--,--
168,Doug Jarvis,1983-84,WSH,C,80,13,29,42,6,12,0.53,0,6,2,5,0,0,122,10.7,,--,--
169,Charlie Huddy,1983-84,EDM,D,75,8,34,42,52,43,0.56,3,13,0,0,0,0,163,4.9,,--,--
170,Jeff Larmer,1983-84,"NJD, CHI",L,76,15,26,41,-14,26,0.54,2,6,0,0,1,0,120,12.5,,--,--
171,Bobby Gould,1983-84,WSH,R,78,21,19,40,-3,74,0.51,4,5,0,1,4,0,155,13.5,,--,--
172,Darryl Sutter,1983-84,CHI,C,59,20,20,40,-18,44,0.68,8,15,0,0,4,0,134,14.9,,--,--
173,Duane Sutter,1983-84,NYI,R,78,17,23,40,4,94,0.51,2,3,0,0,1,0,137,12.4,,--,--
174,Bob MacMillan,1983-84,NJD,R,71,17,23,40,-20,23,0.56,2,7,0,0,2,0,114,14.9,,--,--
175,Thomas Roulston,1983-84,"EDM, PIT",C,77,16,24,40,-31,24,0.52,4,12,0,0,0,0,148,10.8,,--,--
176,Pat Boutette,1983-84,PIT,L,73,14,26,40,-56,142,0.55,10,18,0,2,1,0,107,13.1,,--,--
177,Randy Gregg,1983-84,EDM,D,80,13,27,40,40,56,0.50,2,6,1,4,2,0,90,14.4,,--,--
178,Bob Gainey,1983-84,MTL,L,77,17,22,39,11,41,0.51,0,0,0,3,3,0,125,13.6,,--,--
179,Greg Terrion,1983-84,TOR,C,79,15,24,39,-6,36,0.49,0,3,2,3,2,0,93,16.1,,--,--
180,Mario Tremblay,1983-84,MTL,R,67,14,25,39,2,112,0.58,3,7,0,0,3,0,133,10.5,,--,--
181,Jiri Bubla,1983-84,VAN,D,62,6,33,39,-11,43,0.63,2,19,0,0,1,0,84,7.1,,--,--
182,Kari Eloranta,1983-84,CGY,D,78,5,34,39,12,44,0.50,2,16,0,1,0,0,59,8.5,,--,--
183,Willy Lindstrom,1983-84,EDM,R,73,22,16,38,19,38,0.52,2,7,0,0,3,0,116,19.0,,--,--
184,Andy Brickley,1983-84,PIT,L,50,18,20,38,-3,9,0.76,7,10,1,2,2,0,75,24.0,,--,--
185,Willi Plett,1983-84,MNS,R,73,15,23,38,-6,316,0.52,1,2,0,0,1,0,103,14.6,,--,--
186,Doug Wickenheiser,1983-84,"MTL, STL",C,73,12,26,38,9,25,0.52,2,6,0,0,2,1,143,8.4,,--,--
187,Doug Smail,1983-84,WIN,L,66,20,17,37,-5,62,0.56,1,2,4,5,2,1,122,16.4,,--,--
188,Pierre Mondou,1983-84,MTL,C,52,15,22,37,8,8,0.71,3,4,1,2,1,0,105,14.3,,--,--
189,Peter McNab,1983-84,"BOS, VAN",C,65,15,22,37,5,20,0.57,3,9,0,0,3,0,102,14.7,,--,--
190,Steve Shutt,1983-84,MTL,L,63,14,23,37,-19,29,0.59,4,11,0,0,2,0,146,9.6,,--,--
191,Gord Kluzak,1983-84,BOS,D,80,10,27,37,10,135,0.46,5,20,0,0,3,0,121,8.3,,--,--
192,Gaetan Duchesne,1983-84,WSH,L,79,17,19,36,15,29,0.46,3,3,2,2,1,0,116,14.6,,--,--
193,Doug Smith,1983-84,LAK,C,72,16,20,36,-32,28,0.50,6,9,0,1,0,0,146,10.9,,--,--
194,Aaron Broten,1983-84,NJD,C,80,13,23,36,-29,36,0.45,3,9,0,0,1,0,103,12.6,,--,--
195,Glen Currie,1983-84,WSH,C,80,12,24,36,8,20,0.45,0,1,2,3,2,0,71,16.9,,--,--
196,Mike McEwen,1983-84,"NYI, LAK",D,62,10,26,36,-17,20,0.58,7,17,0,0,0,0,160,6.3,,--,--
197,Barry Beck,1983-84,NYR,D,72,9,27,36,13,134,0.50,2,5,1,4,0,0,159,5.7,,--,--
198,Kevin McCarthy,1983-84,"VAN, PIT",D,78,6,30,36,-40,113,0.46,1,14,0,0,0,0,101,5.9,,--,--
199,Hannu Virta,1983-84,BUF,D,70,6,30,36,13,12,0.51,4,16,0,0,0,0,98,6.1,,--,--
200,Al MacAdam,1983-84,MNS,R,80,22,13,35,-3,23,0.44,1,1,4,5,1,0,104,21.1,,--,--
201,Perry Turnbull,1983-84,"STL, MTL",C,72,20,15,35,-12,140,0.49,3,6,0,0,1,0,153,13.1,,--,--
202,Lane Lambert,1983-84,DET,R,73,20,15,35,-4,115,0.48,1,3,0,0,2,0,88,22.7,,--,--
203,Ric Seiling,1983-84,BUF,R,78,13,22,35,11,42,0.45,0,2,3,5,0,0,136,9.6,,--,--
204,Keith Brown,1983-84,CHI,D,74,10,25,35,-17,94,0.47,3,7,0,1,0,0,144,6.9,,--,--
205,Doug Crossman,1983-84,PHI,D,78,7,28,35,24,63,0.45,2,9,0,0,2,0,159,4.4,,--,--
206,Tim Young,1983-84,WIN,C,44,15,19,34,-9,25,0.77,3,8,0,2,0,0,76,19.7,,--,--
207,Tony Currie,1983-84,"VAN, HFD",R,50,15,19,34,-4,6,0.68,7,13,0,0,2,1,76,19.7,,--,--
208,Louis Sleigher,1983-84,QUE,R,44,15,19,34,23,32,0.77,3,6,1,1,1,0,74,20.3,,--,--
209,Kevin McClelland,1983-84,"PIT, EDM",R,76,10,24,34,1,189,0.45,0,1,4,5,2,0,103,9.7,,--,--
210,Tim Higgins,1983-84,"CHI, NJD",R,69,19,14,33,-3,48,0.48,4,6,1,1,4,0,93,20.4,,--,--
211,Don Lever,1983-84,NJD,C,70,14,19,33,-23,44,0.47,3,9,0,0,2,0,109,12.8,,--,--
212,Jim Peplinski,1983-84,CGY,L,74,11,22,33,-22,114,0.45,0,1,0,0,1,0,149,7.4,,--,--
213,Stefan Persson,1983-84,NYI,D,75,9,24,33,29,65,0.44,4,16,0,1,2,1,95,9.5,,--,--
214,Rod Langway,1983-84,WSH,D,80,9,24,33,14,61,0.41,1,6,2,2,2,0,168,5.3,,--,--
215,Dave Maloney,1983-84,NYR,D,68,7,26,33,9,168,0.49,2,11,0,1,1,0,74,9.4,,--,--
216,Anders Hakansson,1983-84,LAK,L,80,15,17,32,-7,41,0.40,0,1,1,5,3,0,117,12.8,,--,--
217,Paul Gagne,1983-84,NJD,L,66,14,18,32,-23,33,0.48,3,4,0,0,1,0,109,12.8,,--,--
218,Jaroslav Pouzar,1983-84,EDM,L,67,13,19,32,17,44,0.48,2,5,0,0,0,0,87,14.9,,--,--
219,Len Hachborn,1983-84,PHI,C,38,11,21,32,8,4,0.84,1,5,0,0,2,0,69,15.9,,--,--
220,Stew Gavin,1983-84,TOR,R,80,10,22,32,-6,90,0.40,0,1,1,1,3,1,96,10.4,,--,--
221,Rick MacLeish,1983-84,"PHI, DET",C,54,10,22,32,0,8,0.59,3,6,0,0,1,0,95,10.5,,--,--
222,Behn Wilson,1983-84,CHI,D,59,10,22,32,-6,143,0.54,3,6,0,0,1,0,141,7.1,,--,--
223,Jamie Macoun,1983-84,CGY,D,72,9,23,32,4,97,0.44,0,0,1,2,0,0,165,5.5,,--,--
224,Terry Ruskowski,1983-84,LAK,C,77,7,25,32,-26,89,0.42,0,2,2,3,1,0,51,13.7,,--,--
225,Andre Dore,1983-84,"STL, QUE",D,80,4,28,32,5,83,0.40,0,2,0,0,1,0,81,4.9,,--,--
